tweetID,crisisname,period,relatedness_annotation,urgency_annotation,intention_annotation
1054408562619879424,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1052099852899938304,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1054280106879959040,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054381240747462656,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1051863103854456832,Aude,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
1054381591970099200,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 974595113719685120,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 952823534912462848,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 838766082236239872,Autre,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 706841206366597120,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1054253069544906752,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054221114656862208,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 354412099709054976,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054400344455811072,Aude,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 711564621065428992,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 924894429755985920,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
  15098979368837120,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 467406711855534080,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054020388567556096,Aude,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
1050063539216543744,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1051772005803061248,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 884151878606626816,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1054275273137504256,Aude,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 440396370483380224,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054116362229035008,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054410607951257600,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054411810621788160,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1052134206439129088,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,Soutiens
1054364299202834432,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 438666511457067008,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1051402721536950272,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 631027418959118336,Autre,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 804232717621673984,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054455590540509184,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1051478182971498496,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054292167299121152,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 207610661574950912,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054605666436952064,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1051752166820642816,Aude,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 423516336749178880,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 490918950184562688,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1054378148941434880,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1048460610160250880,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 856413023359127552,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
  27465261158236160,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054008636828196864,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1049689491978506240,Aude,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 702927189147328512,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906464720038883328,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054317983881928704,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,Soutiens
1054426442627457024,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054063655413788672,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 403021947316891648,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1051164535812444160,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054015376441401344,Aude,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 650449011653115904,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 869471374699528192,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1051754999196409856,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,Soutiens
1054408177297616896,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054212639767887872,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 949584819356397568,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 869830075268685824,Autre,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 876093921260077056,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054541493866848256,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 502816126058119168,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054415309724114944,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054492551514939392,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054238250544623616,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054479997946204160,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1054429975657545728,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054065040075120640,Aude,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 529547795842469888,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054438772589371392,Aude,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1054640793980428288,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1054630350486417408,Aude,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1051686842142261248,Aude,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 497468242076508160,Autre,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 918524363523190784,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 577491352511975424,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 514853735697481728,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 457131319991222272,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 842287927870791680,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 636824696982478848,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1051820622693715968,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 476380265133395968,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054460395774230528,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054410268464308224,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
        18527623987,Autre,NA,Message-Utilisable,Message-InfoUrgent,Degats-Humains
1049553852805115904,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 486443063838273536,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 480694219645157376,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
  29543250498953216,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1052088522587430912,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 365465937303961600,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 431365263485702144,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 379177570484649984,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 643387281278111744,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 980519042657193984,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
        11357529957,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1052089498258075648,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054231392022859776,Aude,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
1054603117420072960,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 217640594112118784,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 874723549721657344,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1054373851168194560,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 517277011862355968,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054317664158605312,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1030179839209349120,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 737290337295708160,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1052962508187856896,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,Soutiens
1054321320069136384,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 538993103001362432,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 365034382362296320,Autre,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 977477232393445376,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054126007895113728,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1050819820588068864,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054321579553931264,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 195975047163297792,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 745551419634114560,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 740550184543891456,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 437871344575713280,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1053993113105121280,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 737890662905982976,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 739172909512577024,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 557286387704418304,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054302616652537856,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
  69494222918647808,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054393979050098688,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054008209319415808,Aude,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
1054075809357619200,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054424646798336000,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1054456388259377152,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,Critiques
1054270335007293440,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1051705828569419776,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 340134253339742208,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 397085677630017536,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 706772141216305152,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 421631192426094592,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054401017918513152,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054360991465725952,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 354389946582306816,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 462907528826077184,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054051171994923008,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1051068352448397312,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054419995877392384,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 738701400444637184,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 609000364722008064,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 586533262912315392,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1052109586176585728,Aude,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1051744116596387840,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1054368449294671872,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1051760434242613248,Aude,NA,Message-Utilisable,Message-InfoUrgent,Degats-Humains
 567318540966170624,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054283821259087872,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 194511697376055296,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054353716357283840,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054383704343224320,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 293421265803419648,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 640176754783600640,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054418450242789376,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 149450368470880256,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 361027781901037568,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054100589951549440,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 476315171141734400,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054334640884989952,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 930025823779860480,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 737594013222461440,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1054074297289981952,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054301573789216768,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054107319699685376,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 738378083716190208,Autre,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
1054281810841079808,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 738812753775845376,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1054451639871070208,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 644045882304933888,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1051735012217896960,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054368273582747648,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1051020949695459328,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 410094526003691520,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1054348604666593280,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1052111558422212608,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,Critiques
1054310821667295232,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 940221960751140864,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054466497446338560,Aude,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 661240691054518272,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 776001152404029440,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1054363256264052736,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1048290850772594688,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 960461675962003456,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 671225247182495744,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 172724077486813184,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 737747926626279424,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
  63673471334486016,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1054274145826017280,Aude,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
1054266271909470208,Aude,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 738659357194366976,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
